subject_id,concept,image_id,response,SubjNum,Emotion,AssocCond,Version,Palette,ColorOrder,YOrder,plot
bx6fxnxppe,Angry,images/1_Angry_med_med_1_tab20b_decend_smlg_dot.png,0,1,angry,med_med,1,tab20b,decend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_lo_lo_2_Pastel1_decend_smlg_dot.png,0,1,angry,lo_lo,2,Pastel1,decend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_hi_md_1_Set1_decend_smlg_dot.png,0.585,1,angry,hi_md,1,Set1,decend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_hi_hi_2_Paired_ascend_lgsm_dot.png,0.8225,1,angry,hi_hi,2,Paired,ascend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_hi_lo_3_Paired_ascend_smlg_dot.png,0.5025,1,angry,hi_lo,3,Paired,ascend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_lo_lo_3_Pastel2_ascend_lgsm_dot.png,0.02,1,angry,lo_lo,3,Pastel2,ascend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_med_med_2_Paired_decend_lgsm_dot.png,0.03,1,angry,med_med,2,Paired,decend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_med_med_3_Set1_ascend_smlg_dot.png,0,1,angry,med_med,3,Set1,ascend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_med_med_3_Set1_decend_lgsm_dot.png,0,1,angry,med_med,3,Set1,decend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_med_lo_2_Pastel2_ascend_lgsm_dot.png,0.7625,1,angry,med_lo,2,Pastel2,ascend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_med_lo_1_tab20c_ascend_lgsm_dot.png,0.7025,1,angry,med_lo,1,tab20c,ascend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_med_lo_3_Pastel1_decend_lgsm_dot.png,0.1775,1,angry,med_lo,3,Pastel1,decend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_hi_hi_3_tab10new_ascend_smlg_dot.png,0.8375,1,angry,hi_hi,3,tab10new,ascend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_hi_md_3_Paired_ascend_smlg_dot.png,0.405,1,angry,hi_md,3,Paired,ascend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_med_lo_3_Pastel1_ascend_smlg_dot.png,0.2825,1,angry,med_lo,3,Pastel1,ascend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_med_med_3_Set1_decend_smlg_dot.png,0.015,1,angry,med_med,3,Set1,decend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_hi_hi_3_tab10new_decend_lgsm_dot.png,0.795,1,angry,hi_hi,3,tab10new,decend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_hi_md_1_Set1_decend_lgsm_dot.png,0.545,1,angry,hi_md,1,Set1,decend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_hi_md_3_Paired_decend_smlg_dot.png,0.225,1,angry,hi_md,3,Paired,decend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_hi_hi_1_tab20_ascend_smlg_dot.png,0.985,1,angry,hi_hi,1,tab20,ascend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_med_med_1_tab20b_decend_lgsm_dot.png,0.665,1,angry,med_med,1,tab20b,decend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_hi_lo_2_tab20c_decend_smlg_dot.png,0.6825,1,angry,hi_lo,2,tab20c,decend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_lo_lo_1_tab20c_decend_lgsm_dot.png,0.015,1,angry,lo_lo,1,tab20c,decend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_med_med_1_tab20b_ascend_smlg_dot.png,0.27,1,angry,med_med,1,tab20b,ascend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_hi_md_2_tab20_ascend_lgsm_dot.png,0.2075,1,angry,hi_md,2,tab20,ascend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_med_med_1_tab20b_ascend_lgsm_dot.png,0.155,1,angry,med_med,1,tab20b,ascend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_lo_lo_3_Pastel2_decend_lgsm_dot.png,0.565,1,angry,lo_lo,3,Pastel2,decend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_lo_lo_1_tab20c_ascend_lgsm_dot.png,0.535,1,angry,lo_lo,1,tab20c,ascend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_hi_md_3_Paired_ascend_lgsm_dot.png,0.2875,1,angry,hi_md,3,Paired,ascend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_hi_lo_2_tab20c_ascend_lgsm_dot.png,0.64,1,angry,hi_lo,2,tab20c,ascend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_hi_lo_1_tab20_ascend_lgsm_dot.png,0.2125,1,angry,hi_lo,1,tab20,ascend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_med_lo_2_Pastel2_decend_lgsm_dot.png,0.2175,1,angry,med_lo,2,Pastel2,decend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_lo_lo_1_tab20c_decend_smlg_dot.png,0.5275,1,angry,lo_lo,1,tab20c,decend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_hi_md_2_tab20_decend_lgsm_dot.png,0.6175,1,angry,hi_md,2,tab20,decend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_med_lo_3_Pastel1_decend_smlg_dot.png,0.395,1,angry,med_lo,3,Pastel1,decend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_lo_lo_1_tab20c_ascend_smlg_dot.png,0.495,1,angry,lo_lo,1,tab20c,ascend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_hi_lo_3_Paired_decend_smlg_dot.png,0.395,1,angry,hi_lo,3,Paired,decend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_hi_lo_1_tab20_decend_smlg_dot.png,0.26,1,angry,hi_lo,1,tab20,decend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_hi_lo_3_Paired_decend_lgsm_dot.png,0.435,1,angry,hi_lo,3,Paired,decend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_hi_md_1_Set1_ascend_smlg_dot.png,0.35,1,angry,hi_md,1,Set1,ascend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_med_lo_1_tab20c_decend_lgsm_dot.png,0.465,1,angry,med_lo,1,tab20c,decend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_hi_hi_2_Paired_decend_smlg_dot.png,0.9925,1,angry,hi_hi,2,Paired,decend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_hi_lo_2_tab20c_decend_lgsm_dot.png,0.635,1,angry,hi_lo,2,tab20c,decend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_lo_lo_2_Pastel1_decend_lgsm_dot.png,0.055,1,angry,lo_lo,2,Pastel1,decend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_med_lo_3_Pastel1_ascend_lgsm_dot.png,0.285,1,angry,med_lo,3,Pastel1,ascend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_hi_hi_1_tab20_decend_lgsm_dot.png,1,1,angry,hi_hi,1,tab20,decend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_hi_md_2_tab20_ascend_smlg_dot.png,0.725,1,angry,hi_md,2,tab20,ascend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_hi_lo_2_tab20c_ascend_smlg_dot.png,0.85,1,angry,hi_lo,2,tab20c,ascend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_med_lo_2_Pastel2_decend_smlg_dot.png,0.34,1,angry,med_lo,2,Pastel2,decend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_med_med_3_Set1_ascend_lgsm_dot.png,0.125,1,angry,med_med,3,Set1,ascend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_hi_lo_1_tab20_ascend_smlg_dot.png,0.58,1,angry,hi_lo,1,tab20,ascend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_hi_hi_1_tab20_ascend_lgsm_dot.png,0.715,1,angry,hi_hi,1,tab20,ascend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_hi_lo_1_tab20_decend_lgsm_dot.png,0.5825,1,angry,hi_lo,1,tab20,decend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_med_lo_1_tab20c_decend_smlg_dot.png,0.5625,1,angry,med_lo,1,tab20c,decend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_lo_lo_2_Pastel1_ascend_smlg_dot.png,0.0625,1,angry,lo_lo,2,Pastel1,ascend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_hi_md_2_tab20_decend_smlg_dot.png,0.5075,1,angry,hi_md,2,tab20,decend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_lo_lo_3_Pastel2_ascend_smlg_dot.png,0.5425,1,angry,lo_lo,3,Pastel2,ascend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_med_med_2_Paired_ascend_smlg_dot.png,0.275,1,angry,med_med,2,Paired,ascend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_med_lo_2_Pastel2_ascend_smlg_dot.png,0.67,1,angry,med_lo,2,Pastel2,ascend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_med_med_2_Paired_decend_smlg_dot.png,0.295,1,angry,med_med,2,Paired,decend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_hi_md_1_Set1_ascend_lgsm_dot.png,0.165,1,angry,hi_md,1,Set1,ascend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_hi_hi_2_Paired_decend_lgsm_dot.png,0.86,1,angry,hi_hi,2,Paired,decend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_hi_lo_3_Paired_ascend_lgsm_dot.png,0.62,1,angry,hi_lo,3,Paired,ascend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_hi_hi_2_Paired_ascend_smlg_dot.png,0.875,1,angry,hi_hi,2,Paired,ascend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_hi_hi_3_tab10new_ascend_lgsm_dot.png,0.995,1,angry,hi_hi,3,tab10new,ascend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_med_lo_1_tab20c_ascend_smlg_dot.png,0.3325,1,angry,med_lo,1,tab20c,ascend,smlg,dot
bx6fxnxppe,Angry,images/1_Angry_hi_md_3_Paired_decend_lgsm_dot.png,0.6,1,angry,hi_md,3,Paired,decend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_lo_lo_2_Pastel1_ascend_lgsm_dot.png,0.125,1,angry,lo_lo,2,Pastel1,ascend,lgsm,dot
bx6fxnxppe,Angry,images/1_Angry_hi_hi_1_tab20_decend_smlg_dot.png,0.9825,1,angry,hi_hi,1,tab20,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_hi_1_tab20b_decend_smlg_dot.png,0.985,1,disgust,hi_hi,1,tab20b,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_lo_2_tab20_ascend_smlg_dot.png,0.735,1,disgust,hi_lo,2,tab20,ascend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_med_3_Paired_decend_smlg_dot.png,0.375,1,disgust,med_med,3,Paired,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_lo_1_tab20b_ascend_smlg_dot.png,0.6525,1,disgust,hi_lo,1,tab20b,ascend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_lo_2_tab20_decend_smlg_dot.png,0.005,1,disgust,med_lo,2,tab20,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_md_1_tab20b_ascend_lgsm_dot.png,0.865,1,disgust,hi_md,1,tab20b,ascend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_hi_1_tab20b_ascend_lgsm_dot.png,0.8575,1,disgust,hi_hi,1,tab20b,ascend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_md_2_Dark2_decend_smlg_dot.png,0.975,1,disgust,hi_md,2,Dark2,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_md_3_tab20_ascend_smlg_dot.png,0.2775,1,disgust,hi_md,3,tab20,ascend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_med_2_tab20_ascend_lgsm_dot.png,0.24,1,disgust,med_med,2,tab20,ascend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_lo_3_Paired_ascend_smlg_dot.png,0.5775,1,disgust,hi_lo,3,Paired,ascend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_md_1_tab20b_decend_lgsm_dot.png,1,1,disgust,hi_md,1,tab20b,decend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_hi_3_Dark2_ascend_smlg_dot.png,0.9875,1,disgust,hi_hi,3,Dark2,ascend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_hi_2_tab20_decend_lgsm_dot.png,0.99,1,disgust,hi_hi,2,tab20,decend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_lo_lo_1_tab20c_ascend_smlg_dot.png,0.01,1,disgust,lo_lo,1,tab20c,ascend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_lo_3_Paired_ascend_lgsm_dot.png,0.115,1,disgust,hi_lo,3,Paired,ascend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_lo_2_tab20_ascend_smlg_dot.png,0.205,1,disgust,med_lo,2,tab20,ascend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_lo_lo_1_tab20c_ascend_lgsm_dot.png,0.405,1,disgust,lo_lo,1,tab20c,ascend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_lo_1_tab20b_decend_smlg_dot.png,0.7225,1,disgust,hi_lo,1,tab20b,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_lo_2_tab20_ascend_lgsm_dot.png,0.6725,1,disgust,hi_lo,2,tab20,ascend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_md_1_tab20b_decend_smlg_dot.png,0.885,1,disgust,hi_md,1,tab20b,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_md_2_Dark2_ascend_smlg_dot.png,0.9825,1,disgust,hi_md,2,Dark2,ascend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_lo_3_Paired_decend_smlg_dot.png,0.595,1,disgust,hi_lo,3,Paired,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_md_3_tab20_decend_smlg_dot.png,0.4025,1,disgust,hi_md,3,tab20,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_lo_lo_3_tab20_ascend_lgsm_dot.png,0.005,1,disgust,lo_lo,3,tab20,ascend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_lo_3_Pastel2_ascend_lgsm_dot.png,0.3075,1,disgust,med_lo,3,Pastel2,ascend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_med_1_tab20b_ascend_lgsm_dot.png,0.635,1,disgust,med_med,1,tab20b,ascend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_lo_1_tab20c_decend_smlg_dot.png,0.735,1,disgust,med_lo,1,tab20c,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_hi_3_Dark2_decend_smlg_dot.png,0.84,1,disgust,hi_hi,3,Dark2,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_lo_2_tab20_decend_lgsm_dot.png,0.3225,1,disgust,med_lo,2,tab20,decend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_md_3_tab20_decend_lgsm_dot.png,0.3925,1,disgust,hi_md,3,tab20,decend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_lo_1_tab20c_ascend_lgsm_dot.png,0.585,1,disgust,med_lo,1,tab20c,ascend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_med_1_tab20b_decend_lgsm_dot.png,0.7625,1,disgust,med_med,1,tab20b,decend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_med_3_Paired_decend_lgsm_dot.png,0.2525,1,disgust,med_med,3,Paired,decend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_lo_1_tab20c_decend_lgsm_dot.png,0.615,1,disgust,med_lo,1,tab20c,decend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_lo_lo_1_tab20c_decend_lgsm_dot.png,0.03,1,disgust,lo_lo,1,tab20c,decend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_lo_lo_2_Pastel1_ascend_lgsm_dot.png,0.0125,1,disgust,lo_lo,2,Pastel1,ascend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_lo_3_Pastel2_decend_smlg_dot.png,0.0125,1,disgust,med_lo,3,Pastel2,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_hi_3_Dark2_ascend_lgsm_dot.png,0.95,1,disgust,hi_hi,3,Dark2,ascend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_lo_lo_3_tab20_decend_lgsm_dot.png,0.0225,1,disgust,lo_lo,3,tab20,decend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_hi_1_tab20b_decend_lgsm_dot.png,0.9975,1,disgust,hi_hi,1,tab20b,decend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_med_2_tab20_ascend_smlg_dot.png,0.39,1,disgust,med_med,2,tab20,ascend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_med_2_tab20_decend_lgsm_dot.png,0.5575,1,disgust,med_med,2,tab20,decend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_med_3_Paired_ascend_smlg_dot.png,0.29,1,disgust,med_med,3,Paired,ascend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_md_3_tab20_ascend_lgsm_dot.png,0.2325,1,disgust,hi_md,3,tab20,ascend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_lo_1_tab20c_ascend_smlg_dot.png,0.37,1,disgust,med_lo,1,tab20c,ascend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_lo_3_Paired_decend_lgsm_dot.png,0.2475,1,disgust,hi_lo,3,Paired,decend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_lo_lo_2_Pastel1_ascend_smlg_dot.png,0.02,1,disgust,lo_lo,2,Pastel1,ascend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_lo_2_tab20_ascend_lgsm_dot.png,0.3825,1,disgust,med_lo,2,tab20,ascend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_lo_lo_2_Pastel1_decend_smlg_dot.png,0.0175,1,disgust,lo_lo,2,Pastel1,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_lo_lo_3_tab20_ascend_smlg_dot.png,0.09,1,disgust,lo_lo,3,tab20,ascend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_hi_2_tab20_decend_smlg_dot.png,0.6125,1,disgust,hi_hi,2,tab20,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_md_2_Dark2_ascend_lgsm_dot.png,0.6525,1,disgust,hi_md,2,Dark2,ascend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_lo_2_tab20_decend_smlg_dot.png,0.305,1,disgust,hi_lo,2,tab20,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_hi_2_tab20_ascend_lgsm_dot.png,0.2375,1,disgust,hi_hi,2,tab20,ascend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_med_2_tab20_decend_smlg_dot.png,0.02,1,disgust,med_med,2,tab20,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_hi_2_tab20_ascend_smlg_dot.png,0.605,1,disgust,hi_hi,2,tab20,ascend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_lo_lo_3_tab20_decend_smlg_dot.png,0.025,1,disgust,lo_lo,3,tab20,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_md_1_tab20b_ascend_smlg_dot.png,0.935,1,disgust,hi_md,1,tab20b,ascend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_med_1_tab20b_decend_smlg_dot.png,0.3275,1,disgust,med_med,1,tab20b,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_lo_1_tab20b_decend_lgsm_dot.png,0.575,1,disgust,hi_lo,1,tab20b,decend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_med_3_Paired_ascend_lgsm_dot.png,0.31,1,disgust,med_med,3,Paired,ascend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_lo_3_Pastel2_ascend_smlg_dot.png,0.02,1,disgust,med_lo,3,Pastel2,ascend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_lo_lo_2_Pastel1_decend_lgsm_dot.png,0.015,1,disgust,lo_lo,2,Pastel1,decend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_lo_lo_1_tab20c_decend_smlg_dot.png,0.015,1,disgust,lo_lo,1,tab20c,decend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_med_1_tab20b_ascend_smlg_dot.png,0.505,1,disgust,med_med,1,tab20b,ascend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_med_lo_3_Pastel2_decend_lgsm_dot.png,0.415,1,disgust,med_lo,3,Pastel2,decend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_hi_1_tab20b_ascend_smlg_dot.png,0.605,1,disgust,hi_hi,1,tab20b,ascend,smlg,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_md_2_Dark2_decend_lgsm_dot.png,0.76,1,disgust,hi_md,2,Dark2,decend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_hi_3_Dark2_decend_lgsm_dot.png,0.8275,1,disgust,hi_hi,3,Dark2,decend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_lo_1_tab20b_ascend_lgsm_dot.png,0.5,1,disgust,hi_lo,1,tab20b,ascend,lgsm,dot
bx6fxnxppe,Disgust,images/1_Disgust_hi_lo_2_tab20_decend_lgsm_dot.png,0.325,1,disgust,hi_lo,2,tab20,decend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_lo_lo_1_tab20b_ascend_lgsm_dot.png,0.1775,1,happy,lo_lo,1,tab20b,ascend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_hi_lo_3_Dark2_decend_lgsm_dot.png,0.555,1,happy,hi_lo,3,Dark2,decend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_med_lo_2_tab20_decend_lgsm_dot.png,0.21,1,happy,med_lo,2,tab20,decend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_hi_md_3_Set2_decend_lgsm_dot.png,0.7775,1,happy,hi_md,3,Set2,decend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_med_med_2_tab20b_decend_lgsm_dot.png,0.63,1,happy,med_med,2,tab20b,decend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_med_med_3_Set3_ascend_lgsm_dot.png,0.8375,1,happy,med_med,3,Set3,ascend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_med_med_2_tab20b_ascend_smlg_dot.png,0.795,1,happy,med_med,2,tab20b,ascend,smlg,dot
bx6fxnxppe,Happy,images/1_Happy_lo_lo_3_tab20_ascend_lgsm_dot.png,0.235,1,happy,lo_lo,3,tab20,ascend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_hi_hi_2_tab20_decend_smlg_dot.png,0.97,1,happy,hi_hi,2,tab20,decend,smlg,dot
bx6fxnxppe,Happy,images/1_Happy_med_med_3_Set3_decend_lgsm_dot.png,0.7,1,happy,med_med,3,Set3,decend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_hi_md_2_tab20_decend_lgsm_dot.png,0.7675,1,happy,hi_md,2,tab20,decend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_hi_md_2_tab20_ascend_smlg_dot.png,0.825,1,happy,hi_md,2,tab20,ascend,smlg,dot
bx6fxnxppe,Happy,images/1_Happy_hi_md_3_Set2_decend_smlg_dot.png,0.92,1,happy,hi_md,3,Set2,decend,smlg,dot
bx6fxnxppe,Happy,images/1_Happy_med_med_1_tab20c_ascend_lgsm_dot.png,0.3775,1,happy,med_med,1,tab20c,ascend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_hi_hi_2_tab20_ascend_lgsm_dot.png,0.9925,1,happy,hi_hi,2,tab20,ascend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_lo_lo_3_tab20_decend_smlg_dot.png,0.005,1,happy,lo_lo,3,tab20,decend,smlg,dot
bx6fxnxppe,Happy,images/1_Happy_hi_md_1_Set1_ascend_smlg_dot.png,0.835,1,happy,hi_md,1,Set1,ascend,smlg,dot
bx6fxnxppe,Happy,images/1_Happy_hi_hi_1_Set1_decend_smlg_dot.png,0.935,1,happy,hi_hi,1,Set1,decend,smlg,dot
bx6fxnxppe,Happy,images/1_Happy_hi_hi_3_Paired_ascend_smlg_dot.png,0.415,1,happy,hi_hi,3,Paired,ascend,smlg,dot
bx6fxnxppe,Happy,images/1_Happy_hi_md_3_Set2_ascend_lgsm_dot.png,0.975,1,happy,hi_md,3,Set2,ascend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_lo_lo_3_tab20_decend_lgsm_dot.png,0.13,1,happy,lo_lo,3,tab20,decend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_hi_hi_3_Paired_ascend_lgsm_dot.png,0.0525,1,happy,hi_hi,3,Paired,ascend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_hi_lo_3_Dark2_decend_smlg_dot.png,0.525,1,happy,hi_lo,3,Dark2,decend,smlg,dot
bx6fxnxppe,Happy,images/1_Happy_med_lo_1_tab20b_ascend_lgsm_dot.png,0.315,1,happy,med_lo,1,tab20b,ascend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_lo_lo_2_tab10new_ascend_lgsm_dot.png,0.1075,1,happy,lo_lo,2,tab10new,ascend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_med_med_3_Set3_ascend_smlg_dot.png,0.6525,1,happy,med_med,3,Set3,ascend,smlg,dot
bx6fxnxppe,Happy,images/1_Happy_hi_md_1_Set1_ascend_lgsm_dot.png,0.745,1,happy,hi_md,1,Set1,ascend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_med_med_1_tab20c_decend_lgsm_dot.png,0.3775,1,happy,med_med,1,tab20c,decend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_hi_md_1_Set1_decend_smlg_dot.png,0.985,1,happy,hi_md,1,Set1,decend,smlg,dot
bx6fxnxppe,Happy,images/1_Happy_hi_md_2_tab20_ascend_lgsm_dot.png,0.8575,1,happy,hi_md,2,tab20,ascend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_hi_hi_2_tab20_decend_lgsm_dot.png,0.945,1,happy,hi_hi,2,tab20,decend,lgsm,dot
bx6fxnxppe,Happy,images/1_Happy_hi_lo_2_Set1_decend_smlg_dot.png,0.2625,1,happy,hi_lo,2,Set1,decend,smlg,dot
