subject_id,concept,image_id,response,SubjNum,Emotion,AssocCond,Version,Palette,ColorOrder,YOrder,plot
0rdgw5wke2,Sad,images/31_sad_med_lo_2_Paired_ascend_lgsm_bar.png,0.195,31,sad,med_lo,2,Paired,ascend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_hi_lo_3_Accent_decend_lgsm_bar.png,0.3175,31,sad,hi_lo,3,Accent,decend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_med_lo_3_tab20_decend_lgsm_bar.png,0.1225,31,sad,med_lo,3,tab20,decend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_hi_lo_1_tab20c_ascend_lgsm_bar.png,0.1575,31,sad,hi_lo,1,tab20c,ascend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_hi_hi_1_tab20_decend_smlg_bar.png,0.76,31,sad,hi_hi,1,tab20,decend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_hi_lo_2_Set1_ascend_smlg_bar.png,0.3225,31,sad,hi_lo,2,Set1,ascend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_med_med_1_tab20_ascend_smlg_bar.png,0.115,31,sad,med_med,1,tab20,ascend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_lo_lo_1_Set1_decend_smlg_bar.png,0.085,31,sad,lo_lo,1,Set1,decend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_hi_md_3_Accent_ascend_lgsm_bar.png,0.125,31,sad,hi_md,3,Accent,ascend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_med_lo_3_tab20_ascend_smlg_bar.png,0.1275,31,sad,med_lo,3,tab20,ascend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_hi_md_1_tab20_decend_smlg_bar.png,0.285,31,sad,hi_md,1,tab20,decend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_hi_hi_1_tab20_ascend_smlg_bar.png,0.8475,31,sad,hi_hi,1,tab20,ascend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_med_med_2_tab10new_ascend_smlg_bar.png,0.0625,31,sad,med_med,2,tab10new,ascend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_lo_lo_2_Paired_ascend_smlg_bar.png,0.0925,31,sad,lo_lo,2,Paired,ascend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_hi_md_2_Set1_decend_lgsm_bar.png,0.27,31,sad,hi_md,2,Set1,decend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_hi_hi_2_Paired_ascend_smlg_bar.png,0.3425,31,sad,hi_hi,2,Paired,ascend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_med_lo_1_Set1_decend_smlg_bar.png,0.1325,31,sad,med_lo,1,Set1,decend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_med_med_2_tab10new_decend_smlg_bar.png,0.215,31,sad,med_med,2,tab10new,decend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_med_lo_2_Paired_ascend_smlg_bar.png,0.21,31,sad,med_lo,2,Paired,ascend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_hi_hi_2_Paired_ascend_lgsm_bar.png,0.6275,31,sad,hi_hi,2,Paired,ascend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_lo_lo_3_tab20_decend_smlg_bar.png,0.095,31,sad,lo_lo,3,tab20,decend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_hi_md_1_tab20_ascend_smlg_bar.png,0.135,31,sad,hi_md,1,tab20,ascend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_lo_lo_3_tab20_decend_lgsm_bar.png,0.0925,31,sad,lo_lo,3,tab20,decend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_med_med_1_tab20_decend_lgsm_bar.png,0.085,31,sad,med_med,1,tab20,decend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_med_med_1_tab20_decend_smlg_bar.png,0.115,31,sad,med_med,1,tab20,decend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_lo_lo_1_Set1_ascend_lgsm_bar.png,0.08,31,sad,lo_lo,1,Set1,ascend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_hi_lo_1_tab20c_decend_lgsm_bar.png,0.165,31,sad,hi_lo,1,tab20c,decend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_med_med_2_tab10new_ascend_lgsm_bar.png,0.215,31,sad,med_med,2,tab10new,ascend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_med_med_3_tab20b_ascend_lgsm_bar.png,0.135,31,sad,med_med,3,tab20b,ascend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_hi_hi_2_Paired_decend_lgsm_bar.png,0.695,31,sad,hi_hi,2,Paired,decend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_hi_md_1_tab20_decend_lgsm_bar.png,0.7,31,sad,hi_md,1,tab20,decend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_med_lo_1_Set1_decend_lgsm_bar.png,0.205,31,sad,med_lo,1,Set1,decend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_med_lo_3_tab20_decend_smlg_bar.png,0.14,31,sad,med_lo,3,tab20,decend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_hi_lo_1_tab20c_ascend_smlg_bar.png,0.2675,31,sad,hi_lo,1,tab20c,ascend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_med_med_2_tab10new_decend_lgsm_bar.png,0.245,31,sad,med_med,2,tab10new,decend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_hi_lo_1_tab20c_decend_smlg_bar.png,0.1225,31,sad,hi_lo,1,tab20c,decend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_med_med_3_tab20b_decend_lgsm_bar.png,0.1375,31,sad,med_med,3,tab20b,decend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_hi_hi_3_Set3_ascend_lgsm_bar.png,0.2275,31,sad,hi_hi,3,Set3,ascend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_hi_hi_2_Paired_decend_smlg_bar.png,0.675,31,sad,hi_hi,2,Paired,decend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_hi_md_2_Set1_decend_smlg_bar.png,0.3,31,sad,hi_md,2,Set1,decend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_hi_hi_3_Set3_decend_smlg_bar.png,0.625,31,sad,hi_hi,3,Set3,decend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_hi_md_3_Accent_decend_smlg_bar.png,0.285,31,sad,hi_md,3,Accent,decend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_med_med_3_tab20b_ascend_smlg_bar.png,0.14,31,sad,med_med,3,tab20b,ascend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_med_med_3_tab20b_decend_smlg_bar.png,0.08,31,sad,med_med,3,tab20b,decend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_lo_lo_3_tab20_ascend_lgsm_bar.png,0.0425,31,sad,lo_lo,3,tab20,ascend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_med_lo_3_tab20_ascend_lgsm_bar.png,0.075,31,sad,med_lo,3,tab20,ascend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_med_med_1_tab20_ascend_lgsm_bar.png,0.605,31,sad,med_med,1,tab20,ascend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_hi_lo_3_Accent_ascend_lgsm_bar.png,0.0425,31,sad,hi_lo,3,Accent,ascend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_hi_hi_1_tab20_ascend_lgsm_bar.png,0.935,31,sad,hi_hi,1,tab20,ascend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_lo_lo_1_Set1_ascend_smlg_bar.png,0.06,31,sad,lo_lo,1,Set1,ascend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_lo_lo_2_Paired_ascend_lgsm_bar.png,0.0475,31,sad,lo_lo,2,Paired,ascend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_med_lo_1_Set1_ascend_lgsm_bar.png,0.0325,31,sad,med_lo,1,Set1,ascend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_hi_md_1_tab20_ascend_lgsm_bar.png,0.2,31,sad,hi_md,1,tab20,ascend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_med_lo_2_Paired_decend_smlg_bar.png,0.1325,31,sad,med_lo,2,Paired,decend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_hi_md_3_Accent_decend_lgsm_bar.png,0.605,31,sad,hi_md,3,Accent,decend,lgsm,bar
0rdgw5wke2,Sad,images/31_sad_hi_lo_3_Accent_decend_smlg_bar.png,0.085,31,sad,hi_lo,3,Accent,decend,smlg,bar
0rdgw5wke2,Sad,images/31_sad_hi_hi_3_Set3_decend_lgsm_bar.png,0.105,31,sad,hi_hi,3,Set3,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_med_lo_3_Pastel2_decend_smlg_bar.png,0.045,31,disgust,med_lo,3,Pastel2,decend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_md_1_tab20b_ascend_smlg_bar.png,0.8775,31,disgust,hi_md,1,tab20b,ascend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_hi_1_tab20b_decend_lgsm_bar.png,1,31,disgust,hi_hi,1,tab20b,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_lo_lo_2_Pastel1_decend_lgsm_bar.png,0.025,31,disgust,lo_lo,2,Pastel1,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_med_med_2_tab20_ascend_smlg_bar.png,0.045,31,disgust,med_med,2,tab20,ascend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_hi_3_Dark2_ascend_lgsm_bar.png,0.735,31,disgust,hi_hi,3,Dark2,ascend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_med_lo_3_Pastel2_decend_lgsm_bar.png,0,31,disgust,med_lo,3,Pastel2,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_lo_3_Paired_ascend_smlg_bar.png,0.6675,31,disgust,hi_lo,3,Paired,ascend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_hi_2_tab20_ascend_lgsm_bar.png,0.8825,31,disgust,hi_hi,2,tab20,ascend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_lo_lo_1_tab20c_ascend_smlg_bar.png,0.0275,31,disgust,lo_lo,1,tab20c,ascend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_med_med_3_Paired_decend_smlg_bar.png,0.0625,31,disgust,med_med,3,Paired,decend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_lo_1_tab20b_decend_smlg_bar.png,0.0425,31,disgust,hi_lo,1,tab20b,decend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_lo_3_Paired_decend_lgsm_bar.png,0.05,31,disgust,hi_lo,3,Paired,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_hi_2_tab20_decend_lgsm_bar.png,0.68,31,disgust,hi_hi,2,tab20,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_med_lo_3_Pastel2_ascend_smlg_bar.png,0.0425,31,disgust,med_lo,3,Pastel2,ascend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_lo_lo_3_tab20_ascend_smlg_bar.png,0.085,31,disgust,lo_lo,3,tab20,ascend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_hi_3_Dark2_decend_lgsm_bar.png,0.805,31,disgust,hi_hi,3,Dark2,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_md_2_Dark2_decend_lgsm_bar.png,0.675,31,disgust,hi_md,2,Dark2,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_hi_1_tab20b_ascend_smlg_bar.png,1,31,disgust,hi_hi,1,tab20b,ascend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_hi_1_tab20b_decend_smlg_bar.png,1,31,disgust,hi_hi,1,tab20b,decend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_lo_3_Paired_decend_smlg_bar.png,0.0575,31,disgust,hi_lo,3,Paired,decend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_md_3_tab20_decend_smlg_bar.png,0.1025,31,disgust,hi_md,3,tab20,decend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_med_lo_1_tab20c_decend_lgsm_bar.png,0.0525,31,disgust,med_lo,1,tab20c,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_lo_lo_2_Pastel1_decend_smlg_bar.png,0.035,31,disgust,lo_lo,2,Pastel1,decend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_md_1_tab20b_decend_lgsm_bar.png,0.765,31,disgust,hi_md,1,tab20b,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_md_2_Dark2_ascend_lgsm_bar.png,0.095,31,disgust,hi_md,2,Dark2,ascend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_med_lo_2_tab20_decend_smlg_bar.png,0.0575,31,disgust,med_lo,2,tab20,decend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_med_lo_2_tab20_ascend_lgsm_bar.png,0.0725,31,disgust,med_lo,2,tab20,ascend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_md_2_Dark2_decend_smlg_bar.png,0.2925,31,disgust,hi_md,2,Dark2,decend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_lo_2_tab20_ascend_smlg_bar.png,0.18,31,disgust,hi_lo,2,tab20,ascend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_med_lo_1_tab20c_decend_smlg_bar.png,0.125,31,disgust,med_lo,1,tab20c,decend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_lo_3_Paired_ascend_lgsm_bar.png,0.125,31,disgust,hi_lo,3,Paired,ascend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_med_lo_2_tab20_decend_lgsm_bar.png,0.035,31,disgust,med_lo,2,tab20,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_med_med_3_Paired_decend_lgsm_bar.png,0.09,31,disgust,med_med,3,Paired,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_med_lo_3_Pastel2_ascend_lgsm_bar.png,0.0525,31,disgust,med_lo,3,Pastel2,ascend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_hi_3_Dark2_decend_smlg_bar.png,0.62,31,disgust,hi_hi,3,Dark2,decend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_md_3_tab20_decend_lgsm_bar.png,0.645,31,disgust,hi_md,3,tab20,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_md_3_tab20_ascend_smlg_bar.png,0.5975,31,disgust,hi_md,3,tab20,ascend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_lo_lo_2_Pastel1_ascend_smlg_bar.png,0.505,31,disgust,lo_lo,2,Pastel1,ascend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_hi_3_Dark2_ascend_smlg_bar.png,0.72,31,disgust,hi_hi,3,Dark2,ascend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_lo_2_tab20_ascend_lgsm_bar.png,0.16,31,disgust,hi_lo,2,tab20,ascend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_md_2_Dark2_ascend_smlg_bar.png,0.7675,31,disgust,hi_md,2,Dark2,ascend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_med_med_1_tab20b_decend_lgsm_bar.png,0.0125,31,disgust,med_med,1,tab20b,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_lo_lo_3_tab20_decend_smlg_bar.png,0.04,31,disgust,lo_lo,3,tab20,decend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_med_lo_1_tab20c_ascend_smlg_bar.png,0.0575,31,disgust,med_lo,1,tab20c,ascend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_lo_lo_2_Pastel1_ascend_lgsm_bar.png,0.0725,31,disgust,lo_lo,2,Pastel1,ascend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_hi_1_tab20b_ascend_lgsm_bar.png,1,31,disgust,hi_hi,1,tab20b,ascend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_med_lo_2_tab20_ascend_smlg_bar.png,0.0825,31,disgust,med_lo,2,tab20,ascend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_lo_2_tab20_decend_lgsm_bar.png,0.6375,31,disgust,hi_lo,2,tab20,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_lo_1_tab20b_ascend_lgsm_bar.png,0.3125,31,disgust,hi_lo,1,tab20b,ascend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_lo_lo_3_tab20_ascend_lgsm_bar.png,0.165,31,disgust,lo_lo,3,tab20,ascend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_md_1_tab20b_ascend_lgsm_bar.png,0.635,31,disgust,hi_md,1,tab20b,ascend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_med_med_1_tab20b_ascend_smlg_bar.png,0.055,31,disgust,med_med,1,tab20b,ascend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_lo_2_tab20_decend_smlg_bar.png,0.155,31,disgust,hi_lo,2,tab20,decend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_lo_1_tab20b_ascend_smlg_bar.png,0.66,31,disgust,hi_lo,1,tab20b,ascend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_med_lo_1_tab20c_ascend_lgsm_bar.png,0.0925,31,disgust,med_lo,1,tab20c,ascend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_med_med_1_tab20b_ascend_lgsm_bar.png,0.085,31,disgust,med_med,1,tab20b,ascend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_med_med_3_Paired_ascend_smlg_bar.png,0.0925,31,disgust,med_med,3,Paired,ascend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_med_med_2_tab20_ascend_lgsm_bar.png,0.075,31,disgust,med_med,2,tab20,ascend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_lo_lo_1_tab20c_decend_lgsm_bar.png,0.0525,31,disgust,lo_lo,1,tab20c,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_lo_lo_1_tab20c_ascend_lgsm_bar.png,0.08,31,disgust,lo_lo,1,tab20c,ascend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_hi_2_tab20_ascend_smlg_bar.png,0.08,31,disgust,hi_hi,2,tab20,ascend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_md_3_tab20_ascend_lgsm_bar.png,0.0675,31,disgust,hi_md,3,tab20,ascend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_lo_1_tab20b_decend_lgsm_bar.png,0.6625,31,disgust,hi_lo,1,tab20b,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_med_med_3_Paired_ascend_lgsm_bar.png,0.1175,31,disgust,med_med,3,Paired,ascend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_lo_lo_1_tab20c_decend_smlg_bar.png,0.04,31,disgust,lo_lo,1,tab20c,decend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_med_med_2_tab20_decend_lgsm_bar.png,0.06,31,disgust,med_med,2,tab20,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_med_med_2_tab20_decend_smlg_bar.png,0.0625,31,disgust,med_med,2,tab20,decend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_hi_2_tab20_decend_smlg_bar.png,0.0675,31,disgust,hi_hi,2,tab20,decend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_lo_lo_3_tab20_decend_lgsm_bar.png,0.06,31,disgust,lo_lo,3,tab20,decend,lgsm,bar
0rdgw5wke2,Disgust,images/31_disgust_hi_md_1_tab20b_decend_smlg_bar.png,0.0975,31,disgust,hi_md,1,tab20b,decend,smlg,bar
0rdgw5wke2,Disgust,images/31_disgust_med_med_1_tab20b_decend_smlg_bar.png,0.06,31,disgust,med_med,1,tab20b,decend,smlg,bar
0rdgw5wke2,Happy,images/31_happy_med_lo_1_tab20b_decend_lgsm_bar.png,0.66,31,happy,med_lo,1,tab20b,decend,lgsm,bar
0rdgw5wke2,Happy,images/31_happy_hi_md_2_tab20_ascend_lgsm_bar.png,0.6625,31,happy,hi_md,2,tab20,ascend,lgsm,bar
0rdgw5wke2,Happy,images/31_happy_hi_hi_3_Paired_decend_smlg_bar.png,0.645,31,happy,hi_hi,3,Paired,decend,smlg,bar
0rdgw5wke2,Happy,images/31_happy_hi_lo_1_tab20_decend_lgsm_bar.png,0.405,31,happy,hi_lo,1,tab20,decend,lgsm,bar
0rdgw5wke2,Happy,images/31_happy_med_med_2_tab20b_decend_lgsm_bar.png,0.5875,31,happy,med_med,2,tab20b,decend,lgsm,bar
0rdgw5wke2,Happy,images/31_happy_lo_lo_1_tab20b_ascend_smlg_bar.png,0.2375,31,happy,lo_lo,1,tab20b,ascend,smlg,bar
0rdgw5wke2,Happy,images/31_happy_med_lo_1_tab20b_decend_smlg_bar.png,0.22,31,happy,med_lo,1,tab20b,decend,smlg,bar
0rdgw5wke2,Happy,images/31_happy_hi_md_2_tab20_decend_smlg_bar.png,0.5825,31,happy,hi_md,2,tab20,decend,smlg,bar
0rdgw5wke2,Happy,images/31_happy_med_med_3_Set3_decend_lgsm_bar.png,0.685,31,happy,med_med,3,Set3,decend,lgsm,bar
0rdgw5wke2,Happy,images/31_happy_med_lo_3_tab10new_decend_smlg_bar.png,0.4225,31,happy,med_lo,3,tab10new,decend,smlg,bar
0rdgw5wke2,Happy,images/31_happy_med_lo_3_tab10new_ascend_lgsm_bar.png,0.405,31,happy,med_lo,3,tab10new,ascend,lgsm,bar
0rdgw5wke2,Happy,images/31_happy_hi_md_3_Set2_decend_lgsm_bar.png,0.685,31,happy,hi_md,3,Set2,decend,lgsm,bar
0rdgw5wke2,Happy,images/31_happy_med_med_3_Set3_ascend_smlg_bar.png,0.3375,31,happy,med_med,3,Set3,ascend,smlg,bar
0rdgw5wke2,Happy,images/31_happy_hi_md_2_tab20_decend_lgsm_bar.png,0.4125,31,happy,hi_md,2,tab20,decend,lgsm,bar
0rdgw5wke2,Happy,images/31_happy_lo_lo_3_tab20_ascend_lgsm_bar.png,0.305,31,happy,lo_lo,3,tab20,ascend,lgsm,bar
0rdgw5wke2,Happy,images/31_happy_hi_md_2_tab20_ascend_smlg_bar.png,0.355,31,happy,hi_md,2,tab20,ascend,smlg,bar
0rdgw5wke2,Happy,images/31_happy_hi_md_1_Set1_ascend_smlg_bar.png,0.62,31,happy,hi_md,1,Set1,ascend,smlg,bar
0rdgw5wke2,Happy,images/31_happy_lo_lo_1_tab20b_decend_lgsm_bar.png,0.195,31,happy,lo_lo,1,tab20b,decend,lgsm,bar
0rdgw5wke2,Happy,images/31_happy_hi_hi_2_tab20_decend_lgsm_bar.png,0.145,31,happy,hi_hi,2,tab20,decend,lgsm,bar
0rdgw5wke2,Happy,images/31_happy_med_lo_1_tab20b_ascend_lgsm_bar.png,0.1075,31,happy,med_lo,1,tab20b,ascend,lgsm,bar
0rdgw5wke2,Happy,images/31_happy_hi_lo_1_tab20_ascend_lgsm_bar.png,0.1325,31,happy,hi_lo,1,tab20,ascend,lgsm,bar
0rdgw5wke2,Happy,images/31_happy_med_med_1_tab20c_ascend_smlg_bar.png,0.53,31,happy,med_med,1,tab20c,ascend,smlg,bar
0rdgw5wke2,Happy,images/31_happy_lo_lo_1_tab20b_decend_smlg_bar.png,0.1675,31,happy,lo_lo,1,tab20b,decend,smlg,bar
0rdgw5wke2,Happy,images/31_happy_med_med_3_Set3_decend_smlg_bar.png,0.595,31,happy,med_med,3,Set3,decend,smlg,bar
0rdgw5wke2,Happy,images/31_happy_med_med_1_tab20c_decend_lgsm_bar.png,0.605,31,happy,med_med,1,tab20c,decend,lgsm,bar
0rdgw5wke2,Happy,images/31_happy_hi_md_3_Set2_ascend_lgsm_bar.png,0.6125,31,happy,hi_md,3,Set2,ascend,lgsm,bar
0rdgw5wke2,Happy,images/31_happy_hi_hi_1_Set1_ascend_smlg_bar.png,0.125,31,happy,hi_hi,1,Set1,ascend,smlg,bar
0rdgw5wke2,Happy,images/31_happy_hi_hi_1_Set1_decend_smlg_bar.png,0.8125,31,happy,hi_hi,1,Set1,decend,smlg,bar
0rdgw5wke2,Happy,images/31_happy_med_med_1_tab20c_ascend_lgsm_bar.png,0.685,31,happy,med_med,1,tab20c,ascend,lgsm,bar
0rdgw5wke2,Happy,images/31_happy_med_med_2_tab20b_decend_smlg_bar.png,0.86,31,happy,med_med,2,tab20b,decend,smlg,bar
0rdgw5wke2,Happy,images/31_happy_med_lo_2_tab20_ascend_smlg_bar.png,0.405,31,happy,med_lo,2,tab20,ascend,smlg,bar
